Gender,Age,Occupation,Marital status,Monthly income,5:00 AM - 5:30 AM,5:30 AM - 6:00 AM,6:00 AM - 6:30 AM,6:30 AM - 7:00 AM,7:00 AM - 7:30 AM,7:30 AM - 8:00 AM,8:00 AM - 8:30 AM,8:30 AM - 9:00 AM,9:00 AM - 9:30 AM,9:30 AM - 10:00 AM,10:00 AM - 10:30 AM,10:30 AM - 11:00 AM,11:00 AM - 11:30 AM,11:30 AM - 12:00 PM,12:00 PM - 12:30 PM,12:30 PM - 1:00 PM,1:00 PM - 1:30 PM,1:30 PM - 2:00 PM,2:00 PM - 2:30 PM,2:30 PM - 3:00 PM,3:00 PM - 3:30 PM,3:30 PM - 4:00 PM,4:00 PM - 4:30 PM,4:30 PM - 5:00 PM,5:00 PM - 5:30 PM,5:30 PM - 6:00 PM,6:00 PM - 6:30 PM,6:30 PM - 7:00 PM,7:00 PM - 7:30 PM,7:30 PM - 8:00 PM,8:00 PM - 8:30 PM,8:30 PM - 9:00 PM,9:00 PM - 9:30 PM,9:30 PM - 10:00 PM,10:00 PM - 10:30 PM,10:30 PM - 11:00 PM,11:00 PM - 11:30 PM,11:30 PM - 12:00 AM,12:00 AM - 12:30 AM,12:30 AM - 1:00 AM,1:00 AM - 1:30 AM,1:30 AM - 2:00 AM,2:00 AM - 2:30 AM,2:30 AM - 3:00 AM,3:00 AM - 3:30 AM,3:30 AM - 4:00 AM,4:00 AM - 4:30 AM,4:30 AM - 5:00 AM
Male,22,Student,Single,30000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Eating,Exercise,Study,Study,Study,Study,Study,Eating,Video Games,Video Games,Entertainment,Entertainment,Study,Study,Study,Study,Traveling,Shopping,Shopping,Traveling,Exercise,Exercise,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,5000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Eating,Sleeping,Study,Sleeping,Socializing,Sleeping,Eating,Eating,Study,Study,Study,Study,Study,Study,Phone Calls,Religion or Spiritual Activities,Eating,Eating,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Personal Care,Religion or Spiritual Activities,Socializing,Socializing,Eating,Video Games,Video Games,Study,Study,Entertainment,Entertainment,Eating,Entertainment,Entertainment,Study,Study,Exercise,Socializing,Personal Care,Eating,Personal Care,Study,Study,Video Games,Video Games,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,70000,Religion or Spiritual Activities,Exercise,Exercise,Caring for Pets,Traveling,Sports,Sports,Traveling,Eating,Family Time,Housework,Volunteering,Personal Care,Entertainment,Housework,Eating,Socializing,Religion or Spiritual Activities,Caring for Pets,Entertainment,Study,Study,Traveling,Socializing,Socializing,Socializing,Religion or Spiritual Activities,Traveling,Caring for Pets,Family Time,Study,Study,Eating,Housework,Volunteering,Religion or Spiritual Activities,Study,Family Time,Family Time,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Study,Study,Study,Study,Study,Study,Entertainment,Religion or Spiritual Activities,Personal Care,Entertainment,Entertainment,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Religion or Spiritual Activities,Entertainment,Entertainment,Phone Calls,Entertainment,Study,Study,Study,Study,Study,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,19,Student,Single,6000,Sleeping,Sleeping,Sleeping,Personal Care,Study,Study,Study,Study,Study,Eating,Phone Calls,Entertainment,Study,Study,Study,Study,Study,Study,Study,Eating,Personal Care,Sleeping,Sleeping,Study,Study,Study,Study,Study,Study,Study,Eating,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Exercise,Personal Care,Cooking,Eating,Socializing,Socializing,Entertainment,Video Games,Video Games,Personal Care,Study,Study,Cooking,Eating,Sleeping,Sleeping,Work,Work,Socializing,Entertainment,Housework,Exercise,Reading or Writing,Study,Entertainment,Video Games,Video Games,Cooking,Eating,Entertainment,Work,Work,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,20,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Exercise,Eating,Family Time,Study,Study,Study,Study,Housework,Housework,Personal Care,Eating,Sleeping,Sleeping,Exercise,Exercise,Eating,Study,Study,Study,Study,Study,Study,Study,Eating,Family Time,Socializing,Socializing,Entertainment,Phone Calls,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,110000,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Study,Study,Eating,Family Time,Study,Study,Study,Study,Study,Housework,Religion or Spiritual Activities,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Family Time,Religion or Spiritual Activities,Gardening,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Family Time,Study,Eating,Study,Family Time,Religion or Spiritual Activities,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Married,70000,Religion or Spiritual Activities,Work,Entertainment,Work,Entertainment,Work,Entertainment,Work,Eating,Work,Work,Entertainment,Work,Entertainment,Personal Care,Religion or Spiritual Activities,Work,Entertainment,Work,Entertainment,Entertainment,Religion or Spiritual Activities,Entertainment,Work,Entertainment,Work,Entertainment,Work,Entertainment,Work,Entertainment,Work,Entertainment,Work,Entertainment,Sports,Work,Work,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Teacher,Single,60000,Religion or Spiritual Activities,Exercise,Cooking,Eating,Housework,Housework,Family Time,Family Time,Entertainment,Entertainment,Work,Work,Work,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Family Time,Sports,Sports,Socializing,Work,Work,Work,Work,Study,Study,Study,Study,Exercise,Exercise,Eating,Entertainment,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Family Time,Family Time,Exercise,Exercise,Exercise,Exercise,Personal Care,Personal Care,Housework,Eating,Socializing,Shopping,Traveling,Phone Calls,Entertainment,Family Time,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Family Time,Family Time,Study,Study,Study,Study,Eating,Entertainment,Entertainment,Entertainment,Reading or Writing,Personal Care,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,80000,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Exercise,Eating,Eating,Housework,Personal Care,Personal Care,Cooking,Cooking,Gardening,Reading or Writing,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Traveling,Shopping,Shopping,Shopping,Religion or Spiritual Activities,Family Time,Family Time,Religion or Spiritual Activities,Eating,Housework,Video Games,Nightlife,Nightlife,Entertainment,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,25000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Eating,Housework,Study,Study,Study,Personal Care,Personal Care,Religion or Spiritual Activities,Housework,Eating,Eating,Housework,Sleeping,Family Time,Family Time,Housework,Religion or Spiritual Activities,Housework,Entertainment,Nightlife,Entertainment,Shopping,Family Time,Family Time,Eating,Housework,Phone Calls,Phone Calls,Phone Calls,Personal Care,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Eating,Personal Care,Phone Calls,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Housework,Housework,Study,Study,Study,Study,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Eating,Work,Work,Work,Work,Work,Work,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife,Nightlife
Female,23,Student,Single,50000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Caring for Pets,Eating,Entertainment,Socializing,Socializing,Socializing,Socializing,Housework,Personal Care,Entertainment,Eating,Family Time,Family Time,Study,Study,Gardening,Caring for Pets,Entertainment,Entertainment,Video Games,Cooking,Eating,Reading or Writing,Entertainment,Study,Study,Video Games,Entertainment,Nightlife,Nightlife,Nightlife,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Eating,Exercise,Exercise,Entertainment,Entertainment,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Family Time,Entertainment,Gardening,Religion or Spiritual Activities,Religion or Spiritual Activities,Family Time,Eating,Phone Calls,Entertainment,Entertainment,Entertainment,Family Time,Eating,Eating,Study,Study,Personal Care,Personal Care,Reading or Writing,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Exercise,Sleeping,Sleeping,Sleeping,Personal Care,Housework,Gardening,Eating,Study,Study,Eating,Study,Reading or Writing,Study,Personal Care,Religion or Spiritual Activities,Eating,Entertainment,Study,Study,Religion or Spiritual Activities,Socializing,Socializing,Socializing,Study,Study,Study,Study,Eating,Reading or Writing,Reading or Writing,Reading or Writing,Eating,Entertainment,Entertainment,Study,Study,Personal Care,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Traveling,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Traveling
Female,21,Student,Single,5000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Housework,Housework,Personal Care,Phone Calls,Caring for Pets,Entertainment,Eating,Caring for Pets,Entertainment,Sleeping,Sleeping,Sleeping,Housework,Caring for Pets,Housework,Family Time,Family Time,Entertainment,Study,Study,Caring for Pets,Study,Entertainment,Video Games,Eating,Personal Care,Caring for Pets,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Eating,Eating,Housework,Housework,Housework,Personal Care,Personal Care,Housework,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Study,Study,Study,Family Time,Family Time,Religion or Spiritual Activities,Family Time,Family Time,Entertainment,Entertainment,Entertainment,Study,Study,Eating,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Exercise,Exercise,Exercise,Eating,Reading or Writing,Family Time,Study,Study,Personal Care,Personal Care,Religion or Spiritual Activities,Traveling,Eating,Family Time,Family Time,Sleeping,Sleeping,Entertainment,Reading or Writing,Reading or Writing,Family Time,Entertainment,Study,Study,Study,Study,Eating,Family Time,Family Time,Study,Personal Care,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Caring for Pets,Family Time,Personal Care,Housework,Eating,Entertainment,Housework,Family Time,Sports,Work,Video Games,Shopping,Traveling,Entertainment,Entertainment,Entertainment,Entertainment,Work,Work,Work,Eating,Family Time,Family Time,Eating,Housework,Video Games,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,30000,Nightlife,Religion or Spiritual Activities,Exercise,Eating,Personal Care,Caring for Pets,Family Time,Gardening,Study,Study,Housework,Phone Calls,Socializing,Work,Religion or Spiritual Activities,Eating,Family Time,Work,Sleeping,Sleeping,Shopping,Volunteering,Sports,Gardening,Traveling,Personal Care,Study,Study,Study,Cooking,Eating,Entertainment,Video Games,Housework,Reading or Writing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,60000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Eating,Phone Calls,Gardening,Reading or Writing,Socializing,Socializing,Family Time,Family Time,Personal Care,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Traveling,Eating,Sleeping,Sleeping,Shopping,Shopping,Religion or Spiritual Activities,Sports,Sports,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Video Games,Video Games,Entertainment,Entertainment,Eating,Religion or Spiritual Activities,Study,Study,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Female,22,Student,Single,100000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Housework,Personal Care,Eating,Housework,Housework,Housework,Housework,Housework,Housework,Housework,Housework,Traveling,Socializing,Socializing,Socializing,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Eating,Personal Care,Religion or Spiritual Activities,Exercise,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,120000,Religion or Spiritual Activities,Exercise,Exercise,Personal Care,Eating,Family Time,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Personal Care,Phone Calls,Eating,Religion or Spiritual Activities,Eating,University Class,University Class,University Class,University Class,University Class,Traveling,Traveling,Sports,Sports,Study,Study,Study,Study,Study,Study,Eating,Phone Calls,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,50000,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Traveling,Shopping,Work,Traveling,Sports,Video Games,Traveling,Traveling,Reading or Writing,Traveling,Volunteering,Phone Calls,Personal Care,Cooking,Traveling,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports,Sports
Male,23,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Religion or Spiritual Activities,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Study,Study,Study,Religion or Spiritual Activities,Study,Study,Religion or Spiritual Activities,Study,Study,Phone Calls,Study,Study,Study,Eating,Religion or Spiritual Activities,Study,Study,Study,Video Games,Phone Calls,Video Games,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment
Female,22,Student,Single,30000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Sleeping,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Exercise,Personal Care,Personal Care,Traveling,Traveling,Traveling,Traveling,Housework,Housework,Eating,Eating,Eating,Eating,Eating,Eating,Eating,Eating,Eating
Male,21,Student,Single,32000,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Entertainment,Entertainment,Eating,Eating,Sports,Sports,Sports,Sports,Personal Care,Personal Care,Entertainment,Entertainment,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Work,Work,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Eating,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,3000000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Housework,Housework,Housework,Housework,Housework,Housework,Sports,Sports,Sports,Sports,Housework,Housework,Housework,Housework,Housework,Housework,Personal Care,Personal Care,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,20,Student,Single,40000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Exercise,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Exercise,Eating,University Class,University Class,University Class,Religion or Spiritual Activities,University Class,University Class,Exercise,Socializing,Socializing,Socializing,Entertainment,Entertainment,Religion or Spiritual Activities,Housework,Study,Study,Study,Socializing,Socializing,Study,Study,Study,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,300000,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Study,Study,Study,Eating,Entertainment,Family Time,Work,Work,Exercise,Personal Care,Religion or Spiritual Activities,Eating,Entertainment,Socializing,Study,Study,Study,Study,Religion or Spiritual Activities,Entertainment,Religion or Spiritual Activities,Eating,Study,Study,Religion or Spiritual Activities,Study,Study,Eating,Phone Calls,Socializing,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Married,600000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Housework,Housework,Reading or Writing,Reading or Writing,Study,Study,Cooking,Cooking,Religion or Spiritual Activities,Eating,Family Time,Traveling,Traveling,Traveling,Shopping,Shopping,Shopping,Shopping,Religion or Spiritual Activities,Phone Calls,Entertainment,Entertainment,Eating,Family Time,Family Time,Work,Work,Work,Work,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,50000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Family Time,Family Time,Family Time,Family Time,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Family Time,Religion or Spiritual Activities,Sports,Sports,Sports,Religion or Spiritual Activities,Study,Study,Study,Study,Eating,Study,Study,Study,Study,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Socializing,Family Time,Family Time,Socializing,Socializing,Socializing,Socializing,Socializing,Socializing,Eating,Family Time,Family Time,Socializing,Socializing,Entertainment,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Family Time,Socializing,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,150000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,Sports,Sports,Sports,Sports,Entertainment,Entertainment,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Traveling,Traveling,Shopping,Religion or Spiritual Activities,Shopping,Traveling,Traveling,Religion or Spiritual Activities,Phone Calls,Family Time,Family Time,Family Time,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Personal Care,Study,Study,Study,Housework,Housework,Personal Care,Eating,Personal Care,Personal Care,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Socializing,Socializing,Socializing,Socializing,Family Time,Family Time,Eating,Family Time,Family Time,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Exercise,Exercise,Exercise,Eating,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Study,Study,Traveling,Personal Care,Personal Care,Sports,Sports,Sports,Eating,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,20000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Exercise,Exercise,Exercise,Eating,Socializing,Socializing,Study,Study,Study,Study,Study,Eating,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,200000,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Study,Study,Religion or Spiritual Activities,Study,Study,Study,Study,Traveling,Traveling,Traveling,Traveling,Religion or Spiritual Activities,Video Games,Video Games,Video Games,Video Games,Study,Study,Religion or Spiritual Activities,Study,Study,Study,Nightlife,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Entertainment,Work,Work,Work,Work,Religion or Spiritual Activities,Eating,Video Games,Video Games,Religion or Spiritual Activities,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping
Male,24,Student,Single,4000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Phone Calls,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Video Games,Video Games,Video Games,Study,Study,Study,Study,Study,Study,Study,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Traveling,Traveling,Housework,Eating,Sleeping,Sleeping,Sleeping,Sports,Sports,Sports,Sports,Entertainment,Entertainment,Family Time,Family Time,Family Time,Study,Study,Study,Phone Calls,Personal Care,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,500000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Study,Study,Study,Study,Personal Care,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Reading or Writing,Socializing,Religion or Spiritual Activities,Housework,Family Time,Study,Eating,Study,Study,Study,Study,Religion or Spiritual Activities,Phone Calls,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
