Gender,Age,Occupation,Marital status,Monthly income,5:00 AM - 5:30 AM,5:30 AM - 6:00 AM,6:00 AM - 6:30 AM,6:30 AM - 7:00 AM,7:00 AM - 7:30 AM,7:30 AM - 8:00 AM,8:00 AM - 8:30 AM,8:30 AM - 9:00 AM,9:00 AM - 9:30 AM,9:30 AM - 10:00 AM,10:00 AM - 10:30 AM,10:30 AM - 11:00 AM,11:00 AM - 11:30 AM,11:30 AM - 12:00 PM,12:00 PM - 12:30 PM,12:30 PM - 1:00 PM,1:00 PM - 1:30 PM,1:30 PM - 2:00 PM,2:00 PM - 2:30 PM,2:30 PM - 3:00 PM,3:00 PM - 3:30 PM,3:30 PM - 4:00 PM,4:00 PM - 4:30 PM,4:30 PM - 5:00 PM,5:00 PM - 5:30 PM,5:30 PM - 6:00 PM,6:00 PM - 6:30 PM,6:30 PM - 7:00 PM,7:00 PM - 7:30 PM,7:30 PM - 8:00 PM,8:00 PM - 8:30 PM,8:30 PM - 9:00 PM,9:00 PM - 9:30 PM,9:30 PM - 10:00 PM,10:00 PM - 10:30 PM,10:30 PM - 11:00 PM,11:00 PM - 11:30 PM,11:30 PM - 12:00 AM,12:00 AM - 12:30 AM,12:30 AM - 1:00 AM,1:00 AM - 1:30 AM,1:30 AM - 2:00 AM,2:00 AM - 2:30 AM,2:30 AM - 3:00 AM,3:00 AM - 3:30 AM,3:30 AM - 4:00 AM,4:00 AM - 4:30 AM,4:30 AM - 5:00 AM
Female,22,Student,Single,100000,Sleeping,Personal Care,Traveling,Traveling,Traveling,Traveling,University Class,University Class,University Class,Entertainment,Study,Study,Study,Study,University Class,Entertainment,Entertainment,University Class,University Class,University Class,Entertainment,Travelling,Travelling,Travelling,Travelling,Travelling,Eating,Entertainment,Family Time,Caring for Pets,Entertainment,Entertainment,Work,Work,Entertainment,Eating,Entertainment,Study,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,8000,Religion or Spiritual Activities,Eating,Study,Study,Study,Socializing,Religion or Spiritual Activities,Study,Study,Eating,Study,Entertainment,Nightlife,Sleeping,University Class,Work,Religion or Spiritual Activities,University Class,Eating,Sleeping,Sleeping,Study,Study,Religion or Spiritual Activities,Socializing,Religion or Spiritual Activities,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Sleeping,Work,Work,Work,Work,Sleeping,Sleeping
Female,22,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Phone Calls,Phone Calls,Work,Work,Work,Work,Work,Work,Work,Work,Eating,Video Games,Phone Calls,Study,Study,Study,Video Games,Phone Calls,Study,Study,Video Games,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,University Class,University Class,University Class,Socializing,Eating,Housework,Family Time,Family Time,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Eating,Housework,Study,Study,Entertainment,Entertainment,Study,Study,Entertainment,Eating,Eating,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,300000,Sleeping,Sleeping,Religion or Spiritual Activities,Traveling,Traveling,Traveling,University Class,University Class,University Class,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Work,Volunteering,University Class,University Class,University Class,University Class,University Class,University Class,Work,Work,Work,Work,Phone Calls,Housework,Housework,Eating,Phone Calls,Study,Study,Study,Study,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,70000,Sleeping,Sleeping,Personal Care,Personal Care,Personal Care,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Personal Care,Personal Care,Eating,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Study,Study,Study,Study,Study,Travelling,Travelling,Personal Care,Eating,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Student,Single,250000,Religion or Spiritual Activities,Housework,Housework,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Family Time,Family Time,Family Time,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Traveling,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Travelling,Travelling,Personal Care,Religion or Spiritual Activities,Eating,Entertainment,Family Time,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Work,Work,Work,Religion or Spiritual Activities,Study,Reading or Writing,Study,Phone Calls,Entertainment,Housework,Eating,Entertainment,Study,Study,Reading or Writing,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,24,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Traveling,Traveling,University Class,University Class,University Class,Entertainment,Eating,Entertainment,University Class,University Class,University Class,Travelling,Travelling,Travelling,Housework,Housework,Family Time,Family Time,Family Time,Study,Study,Work,Work,Work,Work,Eating,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Volunteering,Volunteering,Volunteering,Volunteering,Eating,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Personal Care,Personal Care,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,44000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Work,Travelling,Travelling,Family Time,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Study,Study,Study,Study,Religion or Spiritual Activities,Work,Eating,Work,Personal Care,Nightlife,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,40000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Family Time,Gardening,Family Time,University Class,University Class,University Class,Socializing,Entertainment,University Class,University Class,University Class,University Class,Work,Work,Work,Work,Work,Work,Work,Housework,Eating,Socializing,Family Time,Video Games,Shopping,Work,Work,Study,Study,Study,Study,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,24,Student,Married,100000,Sleeping,Sleeping,Sleeping,Socializing,Personal Care,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Family Time,Study,Study,Study,Study,Study,Socializing,Eating,Family Time,Family Time,Personal Care,Socializing,Sleeping,Exercise,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Female,22,Student,Single,40000,Sleeping,Religion or Spiritual Activities,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Family Time,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Housework,Housework,Eating,Family Time,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Volunteering,Volunteering,Eating,Volunteering,Volunteering,Entertainment,Entertainment,Gardening,Study,Study,Religion or Spiritual Activities,Eating,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,230000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,Study,Study,Eating,Family Time,Housework,Housework,Sleeping,Sleeping,Personal Care,Personal Care,Work,Caring for Pets,Caring for Pets,Video Games,Phone Calls,Housework,Housework,Housework,Housework,Eating,Eating,Family Time,Family Time,Family Time,Reading or Writing,Nightlife,Entertainment,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Study,Study,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,45000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Travelling,Travelling,Travelling,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Eating,Personal Care,Personal Care,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,15000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Reading or Writing,Study,Study,Study,Personal Care,Eating,Housework,Study,Study,Study,Religion or Spiritual Activities,Exercise,Exercise,Personal Care,Personal Care,Entertainment,Housework,Family Time,Religion or Spiritual Activities,Housework,Personal Care,Family Time,Eating,Study,Study,Work,Phone Calls,Religion or Spiritual Activities,Entertainment,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,25,Service holder,Single,300000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Traveling,Work,Work,Work,Work,Work,Religion or Spiritual Activities,Eating,Work,Work,Work,Work,Work,Religion or Spiritual Activities,Work,Work,Work,Travelling,Eating,Sleeping,Sleeping,Socializing,Socializing,Family Time,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,23,Student,Single,1500000,Sleeping,Sleeping,Religion or Spiritual Activities,Personal Care,Work,Personal Care,University Class,University Class,Study,Personal Care,Study,Study,Work,Personal Care,Personal Care,Family Time,Housework,Eating,Religion or Spiritual Activities,Entertainment,University Class,University Class,Sleeping,Sleeping,Socializing,Socializing,Eating,Religion or Spiritual Activities,Phone Calls,Work,Family Time,Study,Study,Study,Eating,Family Time,Phone Calls,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,27,Student,Single,50000,Religion or Spiritual Activities,Sleeping,Sleeping,Exercise,Exercise,Exercise,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Sleeping,Sleeping,Sleeping,Sleeping,Phone Calls,Phone Calls,Study,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Study,Socializing,Socializing,Religion or Spiritual Activities
Male,20,Student,Single,70000,Sleeping,Sleeping,Traveling,Traveling,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Reading or Writing,Personal Care,Eating,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Student,Single,120000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Entertainment,Sports,Sports,Sports,Reading or Writing,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Eating,Study,Study,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Male,22,Student,Single,225000,Sleeping,Sleeping,Sleeping,Personal Care,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Travelling,Travelling,Personal Care,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Video Games,Video Games,Study,Study,Study,Study,Study,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,40000,Sleeping,Personal Care,Eating,Traveling,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Socializing,Study,Study,Eating,Socializing,Religion or Spiritual Activities,University Class,University Class,University Class,Travelling,Travelling,Travelling,Personal Care,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Study,Study,Study,Religion or Spiritual Activities,Phone Calls,Entertainment,Housework,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,19,Student,Single,30000,Sleeping,Exercise,Exercise,Eating,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Entertainment,Entertainment,Video Games,University Class,University Class,University Class,University Class,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Study,Video Games,Video Games,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,20,Student,Single,100000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,Work,Work,Work,Work,Personal Care,Personal Care,Personal Care,Personal Care,Study,Study,Eating,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping
Female,22,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Traveling,Traveling,Traveling,Entertainment,Entertainment,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Study,Study,Eating,Socializing,Work,Work,Work,Work,Travelling,Travelling,Study,Eating,Study,Study,Entertainment,Family Time,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,300000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Housework,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Phone Calls,Housework,Religion or Spiritual Activities,Eating,Eating,Personal Care,Sleeping,Sports,Sports,Sports,Religion or Spiritual Activities,Socializing,Study,Reading or Writing,Study,Study,Study,Entertainment,Entertainment,Video Games,Phone Calls,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,24,Student,Married,120000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Religion or Spiritual Activities,Travelling,Travelling,Religion or Spiritual Activities,Sports,Sports,Sports,Sports,Study,Study,Study,Religion or Spiritual Activities,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,90000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Housework,Exercise,Housework,Exercise,Housework,Eating,Sleeping,Sleeping,Sleeping,Work,Work,Personal Care,Personal Care,Personal Care,Exercise,Exercise,Study,Study,Study,Study,Study,Study,Eating,Exercise,Video Games,Video Games,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,21,Student,Single,120000,University Class,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Housework,Eating,Traveling,Traveling,Traveling,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Travelling,Travelling,Socializing,Socializing,Travelling,Personal Care,Eating,Entertainment,Family Time,Study,Study,Study,Reading or Writing,Entertainment,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Student,Single,200000,Sleeping,Personal Care,Eating,Traveling,Traveling,Study,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,Socializing,Study,Study,Study,Eating,Entertainment,Entertainment,Study,University Class,University Class,University Class,Travelling,Travelling,Travelling,Travelling,Personal Care,Eating,Family Time,Family Time,Study,Entertainment,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,19,Student,Single,70000,Sleeping,Sleeping,Personal Care,Entertainment,Entertainment,Study,Study,Eating,Housework,Traveling,Traveling,University Class,University Class,University Class,Eating,Study,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Entertainment,Entertainment,Eating,Entertainment,Study,Study,Personal Care,Study,Reading or Writing,Study,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Student,Single,70000,Religion or Spiritual Activities,Eating,Housework,Exercise,Exercise,Exercise,Exercise,Personal Care,Eating,Entertainment,Study,Study,Study,Study,Eating,Study,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Study,Study,Study,Video Games,Video Games,Video Games,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,100000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Housework,Religion or Spiritual Activities,Family Time,Family Time,Work,Work,Work,Work,Work,Work,Work,Work,Work,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,65000,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,Reading or Writing,Reading or Writing,University Class,University Class,University Class,University Class,University Class,Video Games,Video Games,Video Games,Personal Care,Video Games,Eating,Video Games,Family Time,Video Games,Video Games,Religion or Spiritual Activities,Family Time,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Family Time,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Socializing
Male,19,Student,Single,500000,Religion or Spiritual Activities,Exercise,Eating,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Caring for Pets,Family Time,Family Time,Study,Study,Study,Study,Eating,Family Time,Family Time,Sleeping,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,20,Student,Single,70000,Religion or Spiritual Activities,Personal Care,Eating,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Family Time,Study,Study,Study,Reading or Writing,Entertainment,Family Time,Eating,Housework,Housework,Entertainment,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,19,Student,Single,60000,Sleeping,Personal Care,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Socializing,Eating,Travelling,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Study,Study,Family Time,Eating,Housework,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,70000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Sleeping,Sleeping,Sleeping,Entertainment,Entertainment,Religion or Spiritual Activities,Reading or Writing,Study,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Family Time,Family Time,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,21,Student,Single,60000,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Personal Care,Study,Study,Traveling,Traveling,Traveling,Socializing,University Class,University Class,University Class,University Class,Socializing,Travelling,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Entertainment,Entertainment,Exercise,Religion or Spiritual Activities,Study,Study,Study,Study,Eating,Study,Study,Study,Religion or Spiritual Activities,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities
Female,20,Student,Single,60000,Sleeping,Religion or Spiritual Activities,Study,Personal Care,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,University Class,Religion or Spiritual Activities,Housework,Eating,Entertainment,Socializing,Sleeping,Sleeping,Religion or Spiritual Activities,Socializing,Housework,Religion or Spiritual Activities,Family Time,Socializing,Study,Study,Study,Eating,Entertainment,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,30000,Sleeping,Sleeping,Sleeping,Traveling,Traveling,Traveling,Traveling,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Sports,Sports,Sports,Sports,Sports,Travelling,Travelling,Entertainment,Entertainment,Study,Study,Study,Study,Exercise,Exercise,Eating,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,5000,Eating,Housework,Study,Study,Study,Eating,Study,Study,Study,Eating,Phone Calls,Study,Religion or Spiritual Activities,Reading or Writing,Personal Care,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Study,Study,Study,Study,Study,Study,Study,Eating,Phone Calls,Religion or Spiritual Activities,Study,Study,Study,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,23,Student,Single,10000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Personal Care,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Work,Work,Work,Personal Care,Entertainment,Study,Study,Study,Eating,Study,Video Games,Video Games,Entertainment,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,22,Student,Single,70000,Religion or Spiritual Activities,Exercise,Caring for Pets,Personal Care,Traveling,University Class,University Class,University Class,Eating,University Class,University Class,University Class,Socializing,University Class,Entertainment,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Family Time,Sleeping,Sleeping,Personal Care,Caring for Pets,Study,Study,Study,Study,Eating,Housework,Housework,Socializing,Family Time,Study,Study,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Caring for Pets,Study,Study,Study,Study,Entertainment,Entertainment,Personal Care,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Religion or Spiritual Activities,Personal Care,Phone Calls,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Eating,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,19,Student,Single,6000,Sleeping,Sleeping,Personal Care,Study,Phone Calls,Study,University Class,University Class,University Class,Study,Eating,Study,University Class,University Class,Study,Study,Eating,University Class,University Class,University Class,Study,Study,Study,University Class,University Class,Study,Personal Care,Entertainment,Study,Study,Study,Phone Calls,Study,Study,Eating,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Male,20,Student,Single,70000,Sleeping,Sleeping,Personal Care,Exercise,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Entertainment,University Class,University Class,University Class,Personal Care,Eating,Sleeping,Sleeping,Video Games,Video Games,Video Games,Video Games,Exercise,Housework,Study,Study,Reading or Writing,Video Games,Video Games,Cooking,Cooking,Eating,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping
Female,20,Student,Single,200000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,Eating,Entertainment,Study,Study,Study,University Class,University Class,University Class,Eating,Study,Study,Study,Personal Care,Entertainment,Gardening,Exercise,Eating,Study,Study,Study,Study,Study,Eating,Family Time,Study,Study,Socializing,Socializing,Socializing,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping
